ticker,timestamp,open,high,low,close,volume,amount
LLY,2021-06-04,254.6819,258.898,248.7769,252.704,3805561,961680563.76
LLY,2021-06-07,254.1104,262.7625,250.9502,258.8984,3546182,918100864.6
LLY,2021-06-08,258.2507,260.3505,251.7114,253.7793,3141276,797190877.49
LLY,2021-06-09,255.547,270.0222,252.2983,266.9932,3677073,981753508.3
LLY,2021-06-10,266.8151,272.4243,262.9611,268.6637,1758172,472357022.03
LLY,2021-06-11,268.9315,271.2452,262.5845,264.5091,4131379,1092787420.39
LLY,2021-06-14,263.8169,277.483,260.6942,274.5866,3137862,861614746.77
LLY,2021-06-15,274.9948,281.7103,270.2426,276.9493,3028838,838834448.66
LLY,2021-06-16,276.8004,282.9691,268.287,274.7704,3154227,866688160.99
LLY,2021-06-17,272.9606,275.1348,269.4695,271.8523,3144951,854962117.11
LLY,2021-06-18,273.0726,277.9494,266.663,271.2637,3757702,1019328245.2
LLY,2021-06-21,272.4336,274.8604,266.4113,268.6261,3947822,1060487921.27
LLY,2021-06-22,267.0012,277.6192,262.7466,273.6792,4024002,1101285723.74
LLY,2021-06-23,273.0236,283.4258,270.7802,280.7051,4404790,1236447116.43
LLY,2021-06-24,281.1176,288.1508,270.7674,276.8971,3792258,1050065345.0
LLY,2021-06-25,277.1458,279.1183,271.782,273.9351,3765520,1031508181.76
LLY,2021-06-28,274.0026,279.7637,271.8289,277.4847,4243470,1177497921.69
LLY,2021-06-29,278.0801,281.2024,272.3068,275.3185,3453514,950816323.88
LLY,2021-06-30,274.3162,280.4552,270.5254,276.1168,3500072,966428819.98
LLY,2021-07-01,275.5312,283.8902,272.7318,280.3497,2893804,811277004.81
LLY,2021-07-02,280.1915,283.5527,275.9611,278.7593,3156992,880041036.68
LLY,2021-07-05,279.972,285.7031,277.1887,282.707,3678578,1039959827.41
LLY,2021-07-06,284.2853,289.4433,275.993,280.7976,3396728,953792970.96
LLY,2021-07-07,282.3214,284.0058,275.9313,277.236,3865429,1071635993.48
LLY,2021-07-08,277.9364,282.2607,274.8984,278.4725,3568603,993757923.11
LLY,2021-07-09,277.8603,282.0059,276.5598,280.8593,4413276,1239509630.11
LLY,2021-07-12,280.6579,282.2057,277.0298,278.3782,2948510,820800904.53
LLY,2021-07-13,278.5665,282.5207,272.1708,276.5433,3418075,945245691.9
LLY,2021-07-14,275.354,283.9999,272.4726,280.4139,3573745,1002127650.18
LLY,2021-07-15,279.293,289.2049,274.0419,284.2912,3061713,870417965.34
LLY,2021-07-16,283.7563,299.9325,280.6826,295.8356,2604063,770374451.06
LLY,2021-07-19,294.7047,298.2405,278.3054,282.1433,3864573,1090363342.25
LLY,2021-07-20,282.1996,287.9307,279.6727,285.5819,3417153,975877001.87
LLY,2021-07-21,285.7899,293.8045,281.3255,289.6933,4122498,1194260186.31
LLY,2021-07-22,289.3571,290.8419,275.2632,276.479,3780087,1045114698.42
LLY,2021-07-23,277.1316,280.6441,269.6194,272.2133,3996164,1087809007.31
LLY,2021-07-26,272.0564,282.9261,268.4479,278.5846,3138020,874204003.18
LLY,2021-07-27,279.5046,285.0469,275.4094,281.0021,3444696,967966852.54
LLY,2021-07-28,281.6652,286.7033,279.0221,283.8142,3413526,968807173.5
LLY,2021-07-29,282.6536,290.8131,278.7608,286.1129,3143075,899274441.2
LLY,2021-07-30,287.0606,290.5771,276.3536,279.8402,3507978,981673389.65
LLY,2021-08-02,279.6638,284.1016,277.1922,281.866,2427498,684229249.18
LLY,2021-08-03,282.1184,286.6931,272.7575,277.7252,3186960,885099098.09
LLY,2021-08-04,276.7071,287.1583,274.178,284.4727,2164317,615689208.42
LLY,2021-08-05,284.4276,290.2351,281.4036,286.6582,2675414,766929298.62
LLY,2021-08-06,285.1527,290.0094,282.005,286.9303,3814641,1094535896.77
LLY,2021-08-09,286.0632,290.6709,281.2712,285.0036,3906006,1113225954.05
LLY,2021-08-10,284.8413,292.6012,280.0648,287.6259,4055162,1166369603.37
LLY,2021-08-11,286.6285,290.2826,281.1413,284.3844,1932624,549608078.44
LLY,2021-08-12,283.9596,303.1939,280.7309,299.4001,3222931,964945839.88
LLY,2021-08-13,297.3991,302.6588,286.2071,290.2524,3727705,1081975398.01
LLY,2021-08-16,289.22,304.8849,284.5786,298.9584,3178396,950208269.39
LLY,2021-08-17,298.4156,307.0768,297.0252,305.8095,3026903,925655598.24
LLY,2021-08-18,305.7202,309.9532,297.5173,301.5526,4294970,1295159326.85
LLY,2021-08-19,302.9193,305.2092,287.9285,290.0836,2332429,676599432.24
LLY,2021-08-20,289.3274,294.4398,284.6333,288.8487,3147187,909060888.26
LLY,2021-08-23,288.6312,293.5642,279.1757,283.62,2377348,674263531.31
LLY,2021-08-24,284.3697,285.9489,273.4532,274.9278,3996963,1098876383.83
LLY,2021-08-25,275.6464,280.2474,269.096,273.7615,3643048,997326211.29
LLY,2021-08-26,274.3605,277.5338,270.6781,273.866,3482179,953650478.95
LLY,2021-08-27,274.0715,282.595,270.2963,277.6267,3240510,899652250.69
LLY,2021-08-30,277.6482,290.9351,275.1416,288.057,2633471,758589655.26
LLY,2021-08-31,288.5046,293.3036,282.4541,287.8627,2922437,841260726.26
LLY,2021-09-01,289.1631,293.7539,281.8498,286.9053,3941584,1130861309.75
LLY,2021-09-02,288.0366,289.8546,281.7372,283.6067,2801680,794575242.33
LLY,2021-09-03,283.2418,288.9425,280.6069,286.5716,2888706,827821045.28
LLY,2021-09-06,286.6579,290.8421,284.0531,287.9681,3760811,1082993497.06
LLY,2021-09-07,289.4572,294.9574,283.1846,288.7718,3650148,1054059930.37
LLY,2021-09-08,288.4857,291.638,279.0368,282.3346,3052133,861722647.43
LLY,2021-09-09,282.0727,288.7513,279.0167,285.6879,3559930,1017028861.14
LLY,2021-09-10,283.5949,296.0117,278.8713,290.7387,2139555,622051441.14
LLY,2021-09-13,290.1902,292.7673,287.0281,289.2099,3202210,926110692.84
LLY,2021-09-14,290.0363,297.0349,287.1912,293.5392,2792490,819705190.87
LLY,2021-09-15,293.1794,302.6686,291.2967,300.2563,4035556,1211701154.36
LLY,2021-09-16,299.3847,306.8678,294.9587,302.201,4025834,1216610965.5
LLY,2021-09-17,302.9428,310.2224,299.1435,306.4028,2770168,848787205.6
LLY,2021-09-20,306.0826,309.6329,302.0194,304.8158,3445394,1050210668.31
LLY,2021-09-21,305.5891,315.5527,304.2609,313.7899,3186706,999956138.05
LLY,2021-09-22,312.4581,323.5967,307.9474,318.3418,4121374,1312005690.79
LLY,2021-09-23,319.0665,323.2976,316.6511,320.7828,3217318,1032060414.78
LLY,2021-09-24,319.1976,322.3756,309.1956,312.4201,3231045,1009443438.53
LLY,2021-09-27,311.5794,316.6605,307.6533,312.397,3027511,945785238.07
LLY,2021-09-28,311.7518,316.8762,310.0686,315.3472,4342902,1369522140.88
LLY,2021-09-29,317.1606,325.3091,313.7889,321.8927,2034083,654756433.29
LLY,2021-09-30,321.0875,330.432,315.2183,324.9396,3978630,1292814418.36
LLY,2021-10-01,325.8839,332.3779,316.001,323.3566,2696968,872082271.9
LLY,2021-10-04,324.616,327.336,320.9841,323.515,2998167,969951959.98
LLY,2021-10-05,323.004,342.3428,318.8917,337.7996,3561783,1203168956.84
LLY,2021-10-06,336.7303,346.4452,332.5471,341.9884,2553770,873359751.37
LLY,2021-10-07,344.0687,348.8498,340.9972,345.5425,1965740,679246670.97
LLY,2021-10-08,344.4529,360.2658,338.9768,354.6964,3623031,1285076097.99
LLY,2021-10-11,353.762,366.7947,349.9616,363.2406,3224712,1171346360.61
LLY,2021-10-12,361.8908,373.8237,358.078,370.1711,3018913,1117514259.04
LLY,2021-10-13,369.9557,370.5777,364.552,365.2402,3298702,1204818442.4
LLY,2021-10-14,364.451,370.1797,354.7929,359.8454,3148334,1132913523.19
LLY,2021-10-15,359.6981,365.8919,352.5355,357.798,2901493,1038148518.46
LLY,2021-10-18,358.8368,364.0595,342.7586,347.541,2948625,1024767985.32
LLY,2021-10-19,346.2001,350.3145,342.1313,345.9189,2473875,855760078.49
LLY,2021-10-20,344.8186,350.0856,332.7312,336.6841,3594828,1210321297.88
LLY,2021-10-21,337.5444,341.6758,328.63,331.8271,1714328,568860546.69
LLY,2021-10-22,333.1482,347.8764,330.6561,345.5402,4067464,1405472308.62
LLY,2021-10-25,346.1564,350.4618,337.1184,341.2499,3055420,1042661874.31
LLY,2021-10-26,340.9266,351.5383,336.5201,346.7163,3459552,1199483118.05
LLY,2021-10-27,345.8858,359.7816,340.1169,354.5769,3933333,1394669131.76
LLY,2021-10-28,355.0601,373.9442,350.1876,369.1171,3455678,1275549795.82
LLY,2021-10-29,370.7308,372.6293,369.3334,371.1564,3600365,1336298346.67
LLY,2021-11-01,370.996,376.3437,367.5585,372.6415,4048740,1508728695.53
LLY,2021-11-02,370.6421,374.8559,365.0222,368.3802,2835331,1044479709.0
LLY,2021-11-03,367.418,377.5267,363.2415,372.0374,3321446,1235702006.83
LLY,2021-11-04,371.0025,377.0799,365.5615,371.2879,2956585,1097744208.19
LLY,2021-11-05,370.942,373.7697,365.6613,368.5891,2781568,1025255606.09
LLY,2021-11-08,368.5265,371.5424,356.609,358.8204,3018734,1083183278.58
LLY,2021-11-09,358.1481,362.8709,354.1566,358.2549,4205960,1506805654.75
LLY,2021-11-10,360.1742,365.2663,344.4106,349.6657,1620782,566731918.4
LLY,2021-11-11,349.8437,355.9397,344.9861,351.2204,3657777,1284685721.77
LLY,2021-11-12,351.0032,361.0629,345.5519,354.5211,2657025,941971409.4
LLY,2021-11-15,354.484,372.8121,350.5704,368.3573,3400345,1252541734.53
LLY,2021-11-16,369.7131,375.3892,363.5374,369.9841,2667918,987087354.78
LLY,2021-11-17,368.151,373.9211,351.888,356.4936,4546701,1620870011.04
LLY,2021-11-18,357.5661,361.4456,354.1583,357.2975,3265462,1166741305.21
LLY,2021-11-19,356.0911,362.7274,343.5119,350.263,2691442,942712676.48
LLY,2021-11-22,349.0106,360.8058,344.1057,355.859,2563357,912193546.32
LLY,2021-11-23,355.8091,376.1499,352.7623,372.9647,2961404,1104499116.36
LLY,2021-11-24,373.9238,380.3777,369.7605,376.5176,2919394,1099203305.66
LLY,2021-11-25,377.2138,381.8227,371.8688,376.8594,2737413,1031619911.46
LLY,2021-11-26,375.5993,395.6162,371.8454,391.6664,1852018,725373302.78
LLY,2021-11-29,392.3741,397.2435,370.1863,374.2828,3118807,1167315685.39
LLY,2021-11-30,375.679,379.909,360.9725,365.4998,3469025,1267927824.93
LLY,2021-12-01,365.5828,375.8168,360.5648,371.3583,2472864,918318585.28
LLY,2021-12-02,370.0256,381.151,366.1267,376.159,2633770,990716416.05
LLY,2021-12-03,378.2822,383.5237,367.1087,371.3394,3619848,1344192199.47
LLY,2021-12-06,371.1726,380.4176,366.5953,374.7412,4184602,1568142719.35
LLY,2021-12-07,374.9234,376.9323,372.854,374.8212,2785450,1044045730.54
LLY,2021-12-08,372.8443,384.821,368.919,380.3894,4695497,1786117075.94
LLY,2021-12-09,381.1785,386.6382,372.434,376.8915,3864140,1456361407.3
LLY,2021-12-10,378.4299,381.5533,374.5812,378.0777,3812781,1441527336.14
LLY,2021-12-13,378.5033,383.2971,374.5612,379.5655,4786408,1816755519.21
LLY,2021-12-14,378.9381,387.4749,374.175,383.1197,3747493,1435738393.39
LLY,2021-12-15,384.3301,391.9646,378.2564,386.6084,3455810,1336045233.97
LLY,2021-12-16,389.4067,395.5445,374.917,381.6162,3616135,1379975788.27
LLY,2021-12-17,381.1888,384.0081,373.8648,376.7627,3984721,1501294407.24
LLY,2021-12-20,377.7931,381.5899,372.2516,375.8032,3702143,1391277228.7
LLY,2021-12-21,375.3541,380.0698,370.8415,375.3218,4295498,1612194036.43
LLY,2021-12-22,375.0528,379.0984,365.2806,369.3588,3612399,1334271202.13
LLY,2021-12-23,368.8465,376.0827,364.5529,370.8844,2910460,1079444069.25
LLY,2021-12-24,371.3725,387.4461,366.8962,382.1161,3896230,1488812133.24
LLY,2021-12-27,380.0467,391.4581,375.2933,385.8754,4549017,1755353753.02
LLY,2021-12-28,385.053,394.4985,378.1365,385.6263,3270306,1261115879.87
LLY,2021-12-29,382.9312,393.9344,379.6096,389.9996,4462991,1740564913.18
LLY,2021-12-30,387.912,391.7152,383.5366,386.4755,4383990,1694304721.13
LLY,2021-12-31,383.6775,393.8226,379.2654,388.6625,4329220,1682605349.04
LLY,2022-01-03,388.5942,392.7067,375.4959,379.2123,3728771,1413995686.42
LLY,2022-01-04,378.8467,385.3347,377.904,384.2496,2258172,867701726.05
LLY,2022-01-05,383.9038,389.3434,381.8038,387.4136,4131061,1600429293.97
LLY,2022-01-06,386.1512,389.2919,382.6239,386.0842,4712604,1819461934.26
LLY,2022-01-07,384.8846,393.8823,378.9296,387.2995,4289471,1661309847.66
LLY,2022-01-10,387.4109,390.1775,377.6972,380.1678,3487292,1325756143.71
LLY,2022-01-11,380.7345,386.2541,375.6257,380.8279,3860484,1470179992.9
LLY,2022-01-12,381.6622,389.8688,377.0282,384.5109,2411714,927330395.9
LLY,2022-01-13,385.9211,390.8035,376.6278,380.4015,3886939,1478597492.15
LLY,2022-01-14,383.0065,395.7862,378.6954,390.5497,3516176,1373241567.24
LLY,2022-01-17,390.7157,394.0084,383.9097,387.6355,3341348,1295225196.37
LLY,2022-01-18,388.9296,398.2249,383.8456,392.9377,3544352,1392709579.86
LLY,2022-01-19,395.6883,402.3401,374.4604,380.2078,4040463,1536215415.55
LLY,2022-01-20,379.2305,388.9735,372.4713,383.0193,3757889,1439344032.08
LLY,2022-01-21,382.7915,391.6811,376.3403,384.823,2812062,1082146119.35
LLY,2022-01-24,384.0552,395.2752,379.5747,390.9213,3517087,1374904215.56
LLY,2022-01-25,388.4261,397.6119,384.4098,393.255,4821553,1896099930.61
LLY,2022-01-26,390.3799,393.7451,387.3083,390.1824,3372874,1316035939.44
LLY,2022-01-27,390.3745,398.4493,384.6747,391.8298,3699990,1449766410.91
LLY,2022-01-28,391.4871,396.219,376.9933,381.7086,2696659,1029338027.08
LLY,2022-01-31,381.2025,388.2004,375.5412,382.8664,3731542,1428682079.22
LLY,2022-02-01,382.3097,386.0328,374.9212,377.8922,3681371,1391161441.97
LLY,2022-02-02,378.1348,382.4059,372.2659,376.8816,3785433,1426660006.53
LLY,2022-02-03,375.6154,390.4709,367.5983,383.3122,2456328,941540480.75
LLY,2022-02-04,383.5461,387.684,376.4947,379.9567,3218860,1223027494.05
LLY,2022-02-07,380.4915,385.4208,367.3455,372.8399,4218864,1572960653.29
LLY,2022-02-08,375.0755,391.1786,370.2925,386.7795,2504279,968603772.19
LLY,2022-02-09,387.9593,391.1465,382.5283,385.4728,4102674,1581469340.26
LLY,2022-02-10,385.3483,405.4344,379.471,399.9192,4040330,1615805686.34
LLY,2022-02-11,401.3302,408.3538,397.0675,403.3663,4437553,1789959524.83
LLY,2022-02-14,402.1637,414.6632,396.2304,409.3465,4172136,1707849358.25
LLY,2022-02-15,409.5374,417.7444,400.9169,407.5946,3119646,1271550801.04
LLY,2022-02-16,408.2066,413.4092,400.3922,404.8932,2928858,1185874544.98
LLY,2022-02-17,405.8321,415.7561,400.2397,408.5641,3063934,1251813345.15
LLY,2022-02-18,409.7442,427.108,402.8745,420.6631,3307085,1391168545.21
LLY,2022-02-21,420.8747,426.3675,414.6233,420.303,4431866,1862726578.06
LLY,2022-02-22,419.3812,423.0147,414.5814,418.6443,3296066,1379879267.03
LLY,2022-02-23,419.2747,428.1684,413.0861,422.2458,3602849,1521288024.49
LLY,2022-02-24,422.0775,426.2833,414.7562,419.3228,3465348,1453099257.38
LLY,2022-02-25,419.811,427.9957,409.3654,416.0538,3774566,1570422366.08
LLY,2022-02-28,414.876,433.6538,406.4019,425.7904,3822555,1627607289.61
LLY,2022-03-01,427.0627,441.8169,422.4245,435.7254,3578455,1559223821.94
LLY,2022-03-02,436.1025,439.6439,428.7266,431.7409,3817372,1648115762.13
LLY,2022-03-03,432.9538,435.7638,428.993,431.5089,2360251,1018469331.63
LLY,2022-03-04,433.721,439.6033,428.017,434.6289,3729753,1621058400.65
LLY,2022-03-07,437.0853,443.08,429.739,434.2163,3871553,1681091261.36
LLY,2022-03-08,433.6078,446.7577,427.548,441.1209,4187124,1847027774.1
LLY,2022-03-09,440.6858,445.9584,434.4286,439.3508,4484465,1970253250.05
LLY,2022-03-10,437.9658,444.7438,419.1549,424.575,3229072,1370983135.92
LLY,2022-03-11,424.9326,429.109,419.1729,422.4669,2826684,1194180286.5
LLY,2022-03-14,421.1853,443.3162,415.2687,437.9265,3969401,1738305759.52
LLY,2022-03-15,438.7401,446.2218,426.0468,433.2078,3854188,1669664298.53
LLY,2022-03-16,435.1592,442.2281,423.8244,429.7627,3939350,1692985735.84
LLY,2022-03-17,429.5137,435.0031,421.3315,426.7465,3968340,1693475184.61
LLY,2022-03-18,427.0016,442.3871,422.7575,436.9623,3611952,1578286776.44
LLY,2022-03-21,438.4255,449.1721,434.7849,445.2209,3522386,1568239732.89
LLY,2022-03-22,444.0668,453.8897,439.9592,450.1378,4720159,2124721984.0
LLY,2022-03-23,449.2857,464.2234,444.7741,459.5802,4189390,1925360518.34
LLY,2022-03-24,458.1038,465.3929,454.0416,461.176,2886805,1331325281.8
LLY,2022-03-25,460.2689,462.9997,454.6731,457.2219,4004554,1830969667.04
LLY,2022-03-28,458.2041,463.6811,447.8246,453.1812,2788079,1263504851.54
LLY,2022-03-29,454.4336,474.9001,452.9318,473.0398,3968976,1877483622.73
LLY,2022-03-30,473.1998,478.9378,463.8636,468.7753,2714030,1272270358.31
LLY,2022-03-31,469.8443,473.8951,443.4312,447.5462,3808690,1704564911.81
LLY,2022-04-01,449.6754,461.0581,443.8736,454.6022,3525511,1602705183.9
LLY,2022-04-04,451.7603,456.9223,446.2223,450.3153,4109884,1850743570.16
LLY,2022-04-05,448.6172,455.3235,442.0659,448.2534,2769615,1241489220.11
LLY,2022-04-06,447.7796,459.2957,442.5762,452.7477,3785227,1713752663.43
LLY,2022-04-07,451.9911,466.5432,445.2837,459.8091,2759151,1268682752.85
LLY,2022-04-08,458.9133,463.3975,455.1471,458.6114,3399261,1558939943.52
LLY,2022-04-11,457.5854,462.038,444.4644,449.1825,3913010,1757655635.18
LLY,2022-04-12,450.8465,463.6651,445.1432,457.5982,4055475,1855778000.04
LLY,2022-04-13,456.7794,461.2936,442.4673,445.9046,3399573,1515885109.6
LLY,2022-04-14,444.6725,449.3428,433.9468,438.3945,2988629,1310198545.05
LLY,2022-04-15,437.5361,443.9555,429.6669,436.1788,2736465,1193588048.4
LLY,2022-04-18,435.4807,440.1981,431.177,435.4604,3228162,1405736588.03
LLY,2022-04-19,434.9517,450.3442,430.2493,444.5646,4293253,1908628370.03
LLY,2022-04-20,443.2004,450.8385,440.7235,448.2586,3331472,1493361120.45
LLY,2022-04-21,448.8016,458.7193,444.3168,452.7759,2819281,1276502524.38
LLY,2022-04-22,450.8736,467.5918,445.0554,460.7199,3551077,1636051675.97
LLY,2022-04-25,462.0761,467.3929,446.6198,451.0439,2441973,1101437096.07
LLY,2022-04-26,449.2909,459.8483,444.5817,454.8503,2151064,978412147.25
LLY,2022-04-27,453.5013,456.3837,447.7465,450.7802,2864004,1291036168.85
LLY,2022-04-28,449.3884,455.4806,435.1934,440.9912,3721719,1641245468.56
LLY,2022-04-29,442.9008,447.1123,429.59,434.0956,3060604,1328594582.72
LLY,2022-05-02,433.5737,444.3616,427.438,438.4816,2782544,1220094383.04
LLY,2022-05-03,437.1869,442.3074,421.0262,426.6334,3232284,1379000302.88
LLY,2022-05-04,426.7524,437.3438,422.1259,433.257,3598586,1559112544.02
LLY,2022-05-05,431.5914,444.6459,428.624,440.7811,3482992,1535236939.9
LLY,2022-05-06,439.0896,442.3073,436.3916,438.9702,2614756,1147799946.25
LLY,2022-05-09,439.4912,446.076,426.4663,433.5963,3583233,1553676612.67
LLY,2022-05-10,434.7279,441.7158,431.9265,438.645,2721213,1193646589.71
LLY,2022-05-11,436.1991,442.5041,420.6652,425.9816,3208023,1366558639.89
LLY,2022-05-12,426.1695,433.3135,423.9278,430.7255,3743887,1612587709.47
LLY,2022-05-13,431.0433,444.5167,425.5132,439.3072,2873119,1262181971.77
LLY,2022-05-16,441.8123,468.513,435.3739,462.0617,3680134,1700448955.78
LLY,2022-05-17,460.5049,467.7678,455.7545,462.1971,1603104,740949991.04
LLY,2022-05-18,462.6526,474.5695,459.2601,470.372,3811859,1792991562.14
LLY,2022-05-19,468.1967,482.1438,463.3113,477.5747,1998943,954644580.64
LLY,2022-05-20,477.4541,480.5473,469.9162,472.6374,2884329,1363241625.47
LLY,2022-05-23,471.9241,503.2864,466.8176,497.3418,2597870,1292029294.47
LLY,2022-05-24,497.0893,508.8424,489.8186,501.1895,3496472,1752395156.51
LLY,2022-05-25,500.7025,505.5648,486.7336,490.6341,1670564,819635724.58
LLY,2022-05-26,491.0873,500.9801,485.6684,494.3088,3020055,1492839638.27
LLY,2022-05-27,494.4513,499.4743,482.5983,487.9731,3508187,1711900795.98
LLY,2022-05-30,486.5447,496.9324,480.4458,491.2986,3164724,1554824583.08
LLY,2022-05-31,488.5238,498.7317,467.957,477.6459,3579846,1709898717.45
LLY,2022-06-01,478.988,485.0685,459.8829,466.4884,2720662,1269157361.49
LLY,2022-06-02,467.5461,470.8123,463.6696,467.3563,3786190,1769499792.46
LLY,2022-06-03,466.4024,471.6556,459.5622,463.9267,2781908,1290601319.88
LLY,2022-06-06,464.3108,474.4032,460.9014,470.7175,2888084,1359471631.13
LLY,2022-06-07,471.7513,477.7762,465.1558,471.9747,3281243,1548663701.44
LLY,2022-06-08,471.4973,478.3937,453.7446,461.2216,3741656,1725732409.76
LLY,2022-06-09,459.0688,473.4416,450.5226,465.6039,3472171,1616656465.34
LLY,2022-06-10,467.2229,480.736,462.6873,475.5209,3928005,1867848398.39
LLY,2022-06-13,476.4297,486.4205,470.7211,480.8763,2670648,1284251220.42
LLY,2022-06-14,477.2804,480.184,473.1225,476.2593,3747429,1784747754.41
LLY,2022-06-15,478.1296,500.0762,467.3799,490.1866,3910750,1916997153.81
LLY,2022-06-16,489.9423,498.7815,475.9895,483.6429,3299059,1595566436.21
LLY,2022-06-17,485.1105,491.9267,475.8494,482.4103,3061979,1477130261.26
LLY,2022-06-20,482.5561,486.8048,476.5104,481.1788,3218927,1548879542.38
LLY,2022-06-21,480.293,495.8734,476.5833,491.2014,3257539,1600107635.35
LLY,2022-06-22,492.1572,492.4235,477.8585,478.093,4138998,1978825885.57
LLY,2022-06-23,478.7731,483.201,471.818,475.9249,2304848,1096934545.96
LLY,2022-06-24,473.5626,478.2047,457.7786,462.3847,3421278,1581946659.99
LLY,2022-06-27,464.2369,470.3185,452.7588,459.2155,3461082,1589382352.79
LLY,2022-06-28,459.5904,463.3459,449.1909,452.9328,3403104,1541377325.79
LLY,2022-06-29,454.9813,463.1735,429.1735,436.0582,3565571,1554796416.78
LLY,2022-06-30,436.7008,445.714,431.7212,439.5348,4168419,1832165049.71
LLY,2022-07-01,438.1901,442.3159,432.2414,435.4433,2514215,1094798172.96
LLY,2022-07-04,434.1191,450.5512,430.7136,446.4048,2964463,1323350397.78
LLY,2022-07-05,448.22,462.1603,444.1672,457.6532,3771477,1726028654.78
LLY,2022-07-06,456.3571,465.3607,452.5386,460.6462,4031845,1857254062.65
LLY,2022-07-07,460.0605,469.692,454.3008,463.409,3780417,1751879265.03
LLY,2022-07-08,463.7217,476.0391,456.7593,469.0003,3623366,1699359639.53
LLY,2022-07-11,467.3999,470.8164,451.9782,455.0494,3776740,1718603259.91
LLY,2022-07-12,453.9347,465.1721,449.7736,460.3396,3330263,1533052039.9
LLY,2022-07-13,462.8596,475.0872,455.3074,467.6017,2404659,1124422721.46
LLY,2022-07-14,468.7629,474.8979,456.7914,462.5784,3152311,1458191088.23
LLY,2022-07-15,464.652,483.4596,458.4247,477.8855,2458615,1174936384.46
LLY,2022-07-18,480.1045,484.3525,473.4877,477.0581,4849277,2313386795.0
LLY,2022-07-19,474.3117,483.8876,462.3145,471.8694,3826429,1805574724.76
LLY,2022-07-20,469.7737,476.1496,460.0768,464.8234,3013628,1400804737.38
LLY,2022-07-21,464.4199,469.303,459.8451,464.4827,4048380,1880402634.97
LLY,2022-07-22,464.0444,474.1704,459.8197,469.2709,3675407,1724761465.71
LLY,2022-07-25,471.1693,476.9272,458.3299,464.0681,3611558,1676008856.01
LLY,2022-07-26,464.1385,469.6552,457.0134,461.3925,3871278,1786178609.7
LLY,2022-07-27,461.7751,489.6568,457.2573,485.0259,2581080,1251890583.12
LLY,2022-07-28,485.3103,493.4486,466.5304,474.8211,3313833,1573477681.44
LLY,2022-07-29,476.1469,484.9476,456.3481,464.6464,4343243,2018072246.94
LLY,2022-08-01,463.1826,468.6263,455.1011,461.1291,3399679,1567691025.84
LLY,2022-08-02,461.5142,466.0779,449.8818,454.9892,2067949,940894495.31
LLY,2022-08-03,454.7397,467.8465,450.3257,463.3002,4302669,1993427513.51
LLY,2022-08-04,463.2515,469.6394,455.5108,461.9528,2656216,1227046375.58
LLY,2022-08-05,460.7251,480.0319,455.943,475.5435,3473818,1651951561.31
LLY,2022-08-08,474.4955,476.1375,464.0985,465.6772,4756686,2215080437.48
LLY,2022-08-09,464.957,470.5424,462.6846,468.5107,3350559,1569772852.31
LLY,2022-08-10,469.7667,477.0647,444.5982,450.2886,3289163,1481072462.77
LLY,2022-08-11,452.1812,457.3765,447.7141,452.0155,3373642,1524938310.16
LLY,2022-08-12,450.9186,456.0922,446.9123,452.367,2802522,1267768518.46
LLY,2022-08-15,453.7797,456.1654,451.597,453.6356,3754417,1703137206.57
LLY,2022-08-16,453.2988,460.0804,444.359,451.5373,3506092,1583131187.66
LLY,2022-08-17,450.9941,456.4453,447.2054,451.6569,4106355,1854663613.98
LLY,2022-08-18,451.055,473.4943,443.7933,464.5139,3339502,1551245179.38
LLY,2022-08-19,465.9772,481.8766,459.322,474.8291,3722443,1767524235.73
LLY,2022-08-22,475.1064,481.0951,466.3229,472.6041,4613857,2180527732.04
LLY,2022-08-23,475.5602,483.9961,467.5219,475.9335,4067266,1935748171.87
LLY,2022-08-24,475.5587,499.7255,467.9973,491.6801,3932579,1933570692.27
LLY,2022-08-25,492.0862,501.9301,471.9827,483.0029,3900236,1883825374.95
LLY,2022-08-26,481.2913,489.5492,470.1224,477.9612,3063652,1464306874.42
LLY,2022-08-29,477.5186,490.3127,472.5719,484.0228,3400292,1645818710.24
LLY,2022-08-30,482.9063,486.3037,478.6677,482.1104,3285744,1584091461.97
LLY,2022-08-31,482.6894,488.5943,474.589,480.0066,3776328,1812662308.77
LLY,2022-09-01,478.5706,489.4414,474.3996,484.0174,3491970,1690174207.74
LLY,2022-09-02,484.5296,486.6015,463.5493,465.5322,4422264,2058706167.67
LLY,2022-09-05,466.166,470.5711,453.0247,457.3392,3717761,1700277893.04
LLY,2022-09-06,456.2489,460.717,452.8004,456.656,2644163,1207472926.41
LLY,2022-09-07,457.4307,460.5208,452.6976,455.3256,5125232,2333649227.26
LLY,2022-09-08,456.7203,461.7926,448.2158,452.5371,4654436,2106305075.54
LLY,2022-09-09,452.0692,455.3258,440.2615,443.4904,4673614,2072702758.34
LLY,2022-09-12,441.3996,455.9871,434.39,449.7557,3508698,1578056773.24
LLY,2022-09-13,449.1428,454.7181,435.1454,440.7376,2866038,1263170715.4
LLY,2022-09-14,441.7392,449.156,427.4235,435.7305,3417152,1488957202.72
LLY,2022-09-15,435.2145,444.6898,428.6643,437.9158,3989080,1746881065.06
LLY,2022-09-16,436.1376,440.1028,432.3885,436.7092,4355092,1901908744.57
LLY,2022-09-19,436.2094,446.1456,432.1822,441.119,4031076,1778184096.58
